GID_4,NAME_3,NAME_4,pop,builtup,flood,city_corp,corp_spatial,hh_total,pop_total,hh_size,elec_coverage,area_km2,ward_no,n_fragments,pop_norm,builtup_norm,flood_norm,hh_size_norm,ASI,stress_tier
BGD.3.1.42.3_1+BGD.3.1.43.1_1,Tejgaon,Ward No-38,692.720232921972,0.36772313862542355,0.6670908111974161,DNCC,DNCC,31403.0,109541.0,3.55,99.97,1.230627565820637,38.0,2.0,0.35891084958951236,0.6870088279603768,0.6670908111974161,0.3099999999999996,0.49278916658590666,Moderate stress
BGD.3.1.43.2_1,Tejgaon,Ward No-39,856.2472482325974,0.3665865744349182,1.0,DNCC,DNCC,20594.0,74319.0,3.7,99.94,1.1482876361559244,39.0,1.0,0.44400461431765376,0.6848854107739044,1.0,0.45999999999999996,0.618622967704655,Moderate stress
BGD.3.1.39.1_1+BGD.3.1.43.3_1,Sher-e-bangla Nagar,Ward No-40,409.4399689395103,0.21205768085969157,0.8416723575079939,DNCC,DNCC,31175.0,110045.0,3.51,99.94,3.356305201547026,40.0,2.0,0.21150166408178234,0.3961825718446643,0.8416723575079939,0.2699999999999996,0.3954056968913886,Moderate stress
BGD.3.1.39.2_1,Sher-e-bangla Nagar,Ward No-41,678.6267843225074,0.359868291224398,0.9764705882352943,DNCC,DNCC,9770.0,38608.0,3.77,99.85,1.4962641844929894,41.0,1.0,0.3515771096747164,0.6723337941102957,0.9764705882352943,0.5299999999999998,0.5924295545607835,Moderate stress
BGD.3.1.27.1_1,Mohammadpur,Ward No-42,927.10946119897,0.42526414122839284,0.42857142857142844,DNCC,DNCC,5024.0,19674.0,3.94,99.94,0.6077264483410775,42.0,1.0,0.4808788425106034,0.7945113824792505,0.42857142857142844,0.6999999999999997,0.5926497262128094,Moderate stress
BGD.3.1.1.1_1,Adabor,Ward No-43,806.0263661168439,0.4292119386503067,0.8979591836734694,DNCC,DNCC,4738.0,19337.0,4.05,99.89,1.8211242713115743,43.0,1.0,0.41787141596458643,0.8018869631674616,0.8979591836734694,0.8099999999999996,0.6883185731141644,High stress
BGD.3.1.27.2_1,Mohammadpur,Ward No-44,995.6870441078067,0.3756094439901881,0.8,DNCC,DNCC,8230.0,31861.0,3.81,99.91,0.5477850165220606,44.0,1.0,0.5165642287728328,0.7017426340130426,0.8,0.5699999999999998,0.6302331385737522,Moderate stress
BGD.3.1.27.3_1,Mohammadpur,Ward No-45,762.9810455266817,0.3142470102411629,1.0,DNCC,DNCC,13612.0,50260.0,3.62,99.87,1.3557437206463783,45.0,1.0,0.3954721299751192,0.5871005860627876,1.0,0.3799999999999999,0.5611903920069886,Moderate stress
BGD.3.1.1.2_1+BGD.3.1.15.1_1+BGD.3.1.27.4_1,Hazaribagh,Ward No-46,488.6160983262779,0.29277745070148525,0.8754830766864548,DNCC,DNCC,12043.0,44028.0,3.62,99.83,5.0812515783675165,46.0,3.0,0.25270216488786973,0.546989493268042,0.8754830766864548,0.3799999999999999,0.47628974636505583,Moderate stress
BGD.3.1.11.1_1+BGD.3.1.27.5_1,Dhanmondi,Ward No-47,525.619288557607,0.3014450923585679,0.8988968319716703,DNCC,DNCC,26803.0,94607.0,3.55,99.94,1.3249731032292,47.0,2.0,0.27195733662664473,0.5631830522544908,0.8988968319716703,0.3099999999999996,0.47776019727728236,Moderate stress
BGD.3.1.33.2_1,Ramna,Ward No-54,593.7448575901101,0.3088673234022105,0.9964788732394366,DNCC,DNCC,21450.0,70120.0,3.36,99.88,0.9342986969403523,54.0,1.0,0.30740751060683297,0.577049838742839,0.9964788732394366,0.11999999999999966,0.4751508630459885,Moderate stress
BGD.3.1.22.3_1,Khilgaon,Ward No-24,961.2547310502428,0.3762561987457791,0.902439024390244,DSCC,DSCC,16568.0,64277.0,3.88,99.95,0.9265677376125245,24.0,1.0,0.49864685199688863,0.70295095130381,0.902439024390244,0.6399999999999997,0.6587519409029123,Moderate stress
BGD.3.1.22.4_1,Khilgaon,Ward No-25,1062.8341383656684,0.4734531191369605,0.6551724137931034,DSCC,DSCC,8278.0,31420.0,3.88,99.92,0.9512552086381402,25.0,1.0,0.5515052385509618,0.8845417606526969,0.6551724137931034,0.6399999999999997,0.6731967564146315,High stress
BGD.3.1.22.5_1,Khilgaon,Ward No-26,898.5948557020918,0.3958209711084259,0.4000000000000001,DSCC,DSCC,10506.0,43318.0,3.68,99.96,2.036899941781025,26.0,1.0,0.46604083469361934,0.7395033732711022,0.4000000000000001,0.43999999999999995,0.5159901354605423,Moderate stress
BGD.3.1.35.3_1,Sabujbagh,Ward No-27,821.1411624023439,0.4596173028571429,0.1666666666666666,DSCC,DSCC,7537.0,29572.0,3.74,99.91,0.9819480274794375,27.0,1.0,0.4257366296516888,0.8586926178388826,0.1666666666666666,0.5,0.497014308171145,Moderate stress
BGD.3.1.35.4_1,Sabujbagh,Ward No-28,784.4809783411016,0.4154066059225513,0.5333333333333334,DSCC,DSCC,5294.0,20291.0,4.03,99.98,1.0814922109664333,28.0,1.0,0.4066599463802916,0.7760947720849215,0.5333333333333334,0.79,0.6010213409209991,Moderate stress
BGD.3.1.35.5_1,Sabujbagh,Ward No-29,693.3350713597112,0.44877245421245426,0.1428571428571428,DSCC,DSCC,14425.0,55010.0,3.91,99.9,0.6114436130394755,29.0,1.0,0.35923079010372905,0.8384314322506007,0.1428571428571428,0.6699999999999999,0.4979100631703839,Moderate stress
BGD.3.1.35.6_1,Sabujbagh,Ward No-30,584.6253665913736,0.3922663414634146,0.1818181818181818,DSCC,DSCC,3990.0,15921.0,3.89,99.9,0.41538091016980827,30.0,1.0,0.3026620450333751,0.7328623390533996,0.1818181818181818,0.6499999999999999,0.4555109368886675,Moderate stress
BGD.3.1.28.1_1,Motijheel,Ward No-31,541.8436338915217,0.4058584233509537,0.4,DSCC,DSCC,5124.0,20255.0,3.89,99.75,0.9744529920926324,31.0,1.0,0.28039992100384853,0.7582561184114389,0.4,0.6499999999999999,0.4977040019542067,Moderate stress
BGD.3.1.28.2_1,Motijheel,Ward No-32,440.5317206430126,0.3224256923732425,0.9333333333333336,DSCC,DSCC,7723.0,32307.0,4.24,99.95,1.0492590495389302,32.0,1.0,0.22768072904800815,0.6023806330210074,0.9333333333333336,1.0,0.6169500800887215,Moderate stress
BGD.3.1.28.3_1,Motijheel,Ward No-33,588.1998229019408,0.2743475993804853,0.4,DSCC,DSCC,16148.0,64566.0,3.9,99.96,0.43276650897472463,33.0,1.0,0.30452206763419526,0.5125574186293513,0.4,0.6599999999999997,0.44672207832930616,Moderate stress
BGD.3.1.28.4_1,Motijheel,Ward No-34,697.3839520985948,0.3389292381812706,0.7777777777777778,DSCC,DSCC,10415.0,44877.0,4.06,99.9,0.7425650845347704,34.0,1.0,0.3613376866575028,0.6332138346116019,0.7777777777777778,0.8199999999999994,0.6043272045385819,Moderate stress
BGD.3.1.28.5_1,Motijheel,Ward No-35,673.4117262936127,0.4039991908006815,1.0,DSCC,DSCC,6105.0,25440.0,4.01,100.0,0.5263417095278393,35.0,1.0,0.3488633750657197,0.7547825562634518,1.0,0.7699999999999996,0.6647978203388647,High stress
BGD.3.1.32.1_1,Paltan,Ward No-36,449.2239174244457,0.3544896636731819,0.8888888888888888,DSCC,DSCC,6098.0,25734.0,4.2,99.92,1.2719826785738662,36.0,1.0,0.23220384558924131,0.6622850258336809,0.8888888888888888,0.96,0.6166203801924324,Moderate stress
BGD.3.1.11.2_1+BGD.3.1.15.2_1,Dhanmondi,Ward No-48,424.1644777128901,0.3242749466627298,0.9498777392490199,DSCC,DSCC,16413.0,63031.0,3.76,99.92,3.068905099094642,48.0,2.0,0.21916378573745732,0.6058355530099166,0.9498777392490199,0.5199999999999996,0.5221417611103931,Moderate stress
BGD.3.1.11.3_1,Dhanmondi,Ward No-49,552.4880544963975,0.3795694374475231,1.0,DSCC,DSCC,17854.0,61292.0,3.38,99.94,2.130340797216866,49.0,1.0,0.2859389068460235,0.7091410002785544,1.0,0.13999999999999968,0.5053638674657468,Moderate stress
BGD.3.1.19.1_1,Kalabagan,Ward No-50,899.8107260911623,0.45089208201892755,0.6670908111974161,DSCC,DSCC,11614.0,52971.0,4.07,99.96,0.7081559949688454,50.0,1.0,0.46667353130727035,0.8423914849698309,0.6670908111974161,0.8300000000000001,0.6733517694394856,High stress
BGD.3.1.19.2_1+BGD.3.1.27.6_1,Kalabagan,Ward No-51,604.1128364916547,0.3557532560572116,0.6670908111974161,DSCC,DSCC,20379.0,70701.0,3.65,99.94,1.0510240124582724,51.0,2.0,0.3128026458123432,0.6646457669227973,0.6670908111974161,0.4099999999999997,0.4910605300045026,Moderate stress
BGD.3.1.30.1_1,New Market,Ward No-52,444.77161976647744,0.295092318169436,0.9,DSCC,DSCC,10569.0,41955.0,3.95,99.91,1.6421119573979568,52.0,1.0,0.22988702491782417,0.5513143078336558,0.9,0.71,0.5402890356796525,Moderate stress
BGD.3.1.33.1_1,Ramna,Ward No-53,489.2817417412396,0.2982953443632166,0.9285714285714286,DSCC,DSCC,17925.0,65763.0,3.71,99.98,1.7462687451565693,53.0,1.0,0.2530485425431947,0.5572984492709916,0.9285714285714286,0.46999999999999975,0.5076058879221517,Moderate stress
BGD.3.1.25.1_1+BGD.3.1.38.1_1,Lalbagh,Ward No-56,313.56490724187586,0.18958709006594834,0.9382473796133076,DSCC,DSCC,37237.0,138844.0,3.76,99.97,2.858402186452253,56.0,2.0,0.16161162036088747,0.35420127498503984,0.9382473796133076,0.5199999999999996,0.436763861795232,Moderate stress
BGD.3.1.38.2_1,Shahbagh,Ward No-57,522.4860642892448,0.2763035909588043,1.0,DSCC,DSCC,23014.0,89430.0,3.86,99.88,1.2278012108444678,57.0,1.0,0.27032691581681056,0.5162117534823183,1.0,0.6199999999999997,0.5476673589064632,Moderate stress
BGD.3.1.15.3_1,Hazaribagh,Ward No-58,545.7918652895678,0.3814289315726291,0.7903225806451614,DSCC,DSCC,19266.0,69593.0,3.67,99.97,1.492570722346606,58.0,1.0,0.2824544431452783,0.712615051120891,0.7903225806451614,0.4299999999999997,0.5210773340101024,Moderate stress
BGD.3.1.25.2_1,Lalbagh,Ward No-59,713.0949704960507,0.3850956318914333,0.0,DSCC,DSCC,14098.0,57413.0,4.06,99.89,0.5268733849303356,59.0,1.0,0.3695131535711079,0.7194654644452199,0.0,0.8199999999999994,0.4731959698611926,Moderate stress
BGD.3.1.25.3_1,Lalbagh,Ward No-60,743.4827752297972,0.4798873515745998,0.8181818181818182,DSCC,DSCC,27110.0,108822.0,4.02,99.97,0.43243118199337605,60.0,1.0,0.3853259090458304,0.8965626916779538,0.8181818181818182,0.7799999999999994,0.6786411047218927,High stress
BGD.3.1.25.4_1,Lalbagh,Ward No-61,1192.0013079874311,0.45029609030837,0.6670908111974161,DSCC,DSCC,21680.0,89085.0,4.06,99.96,0.40596190550758987,61.0,1.0,0.6187193359985046,0.8412780071286625,0.6670908111974161,0.8199999999999994,0.7242894316211254,High stress
BGD.3.1.25.5_1,Lalbagh,Ward No-62,955.5652256250024,0.3167900898652022,0.7777777777777778,DSCC,DSCC,23988.0,96852.0,3.97,99.93,0.901918905574168,62.0,1.0,0.4956862314831757,0.5918517642411638,0.7777777777777778,0.73,0.623008677634958,Moderate stress
BGD.3.1.3.1_1+BGD.3.1.6.1_1,Bangshal,Ward No-63,1291.0989350600985,0.3834574713645107,0.6670908111974161,DSCC,DSCC,21519.0,81432.0,3.78,99.94,0.40680732405250686,63.0,2.0,0.670286290530272,0.716404926161393,0.6670908111974161,0.5399999999999996,0.6551195954654265,Moderate stress
BGD.3.1.6.2_1,Chak Bazar,Ward No-64,1511.6390456854128,0.4460062745098039,0.6670908111974161,DSCC,DSCC,14610.0,57231.0,3.92,99.9,0.22867807064659448,64.0,1.0,0.7850476848541456,0.8332634412382608,0.6670908111974161,0.6799999999999997,0.7525007122479992,High stress
BGD.3.1.6.3_1,Chak Bazar,Ward No-65,687.4464124435757,0.4083803534730784,0.9866666666666669,DSCC,DSCC,29687.0,119917.0,3.99,99.95,0.5441939005713754,65.0,1.0,0.35616653704791396,0.7629677834534468,0.9866666666666669,0.75,0.662733567163465,High stress
BGD.3.1.3.2_1+BGD.3.1.6.4_1,Bangshal,Ward No-66,675.3846048677871,0.34831489837508034,1.0,DSCC,DSCC,18959.0,74874.0,3.8,99.96,0.34224216363628757,66.0,2.0,0.3498899923797402,0.6507488514002838,1.0,0.5599999999999996,0.59714871018298,Moderate stress
BGD.3.1.3.3_1+BGD.3.1.6.5_1,Bangshal,Ward No-67,1119.292267186098,0.44132753467592273,0.6670908111974162,DSCC,DSCC,13173.0,55331.0,4.04,99.9,0.455654502485939,67.0,2.0,0.5808840829071125,0.8245222573638339,0.6670908111974162,0.7999999999999998,0.702858155597931,High stress
BGD.3.1.24.1_1+BGD.3.1.3.4_1,Bangshal,Ward No-68,881.5858834922022,0.47970234786741767,0.5065003894424465,DSCC,DSCC,11974.0,48338.0,3.98,99.94,0.3305529221840071,68.0,2.0,0.4571899578110044,0.8962170534336088,0.5065003894424465,0.7399999999999998,0.6333708264807429,Moderate stress
BGD.3.1.3.5_1,Bangshal,Ward No-69,1526.113882512792,0.535252421307506,0.6670908111974161,DSCC,DSCC,5457.0,20157.0,3.71,99.9,0.3711918080993759,69.0,1.0,0.792579885922743,1.0,0.6670908111974161,0.46999999999999975,0.7548211223124431,High stress
BGD.3.1.3.6_1,Bangshal,Ward No-70,1924.7187894505382,0.38668357615894045,0.6670908111974161,DSCC,DSCC,5344.0,22417.0,4.0,99.67,0.3383722455897472,70.0,1.0,1.0,0.722432184826658,0.6670908111974161,0.7599999999999998,0.8160262084461476,High stress
BGD.3.1.24.2_1+BGD.3.1.3.7_1,Bangshal,Ward No-71,1200.7414942776363,0.4272106252828378,0.06510860628685002,DSCC,DSCC,14977.0,52773.0,3.51,99.87,0.27282673638841476,71.0,2.0,0.6232674246090997,0.7981479546402696,0.06510860628685002,0.2699999999999996,0.48470230853062224,Moderate stress
BGD.3.1.24.3_1,Kotwali,Ward No-72,719.3339772676647,0.4866857142857142,0.6670908111974161,DSCC,DSCC,7459.0,27574.0,3.7,99.94,0.1869923133120992,72.0,1.0,0.3727597154517399,0.9092639190624232,0.6670908111974161,0.45999999999999996,0.583200042413198,Moderate stress
BGD.3.1.24.4_1,Kotwali,Ward No-73,502.7652146625461,0.3358390348197924,0.9931506849315068,DSCC,DSCC,12054.0,46137.0,3.79,99.92,0.36577217258696715,73.0,1.0,0.2600648723545379,0.6274404775216339,0.9931506849315068,0.5499999999999998,0.5565129616907981,Moderate stress
BGD.3.1.41.1_1,Sutrapur,Ward No-74,1180.2887897421294,0.4487518129269574,0.0,DSCC,DSCC,16876.0,64090.0,3.82,99.93,0.4237890285902731,74.0,1.0,0.6126245493356003,0.8383928686034781,0.0,0.5799999999999996,0.5400168094183295,Moderate stress
BGD.3.1.41.2_1,Sutrapur,Ward No-75,541.3281193451953,0.3679206362854687,0.0,DSCC,DSCC,8147.0,34200.0,4.13,99.9,0.524839325930905,75.0,1.0,0.2801316651842477,0.6873778083744453,0.0,0.8899999999999997,0.44789053490809794,Moderate stress
BGD.3.1.2.1_1,Badda,Badda,731.0169301068607,0.341654255248692,0.8326572008113592,,DNCC,,,,,3.376512182748753,,1.0,0.3788391173067796,0.6383049224029747,0.8326572008113592,,0.5831066699665928,Moderate stress
BGD.3.1.2.2_1,Badda,Beraid,107.2789983526918,0.0344890315960796,0.9743710322125556,,DNCC,,,,,12.633888769818372,,1.0,0.05426761628667828,0.06443507814841892,0.9743710322125556,,0.28785208191975686,Low stress
BGD.3.1.2.3_1,Badda,Bhatara,689.6443995683449,0.2525293779938011,0.9258684863523576,,DNCC,,,,,6.3462937769258465,,1.0,0.35731029301334455,0.4717949287869196,0.9258684863523576,,0.5395194638688491,Moderate stress
BGD.3.1.2.4_1,Badda,Satarkul,180.89735914441152,0.0332525420133405,0.9663259170174388,,DNCC,,,,,9.484485666142925,,1.0,0.09257604783838523,0.06212497261032789,0.9663259170174388,,0.30035563880332855,Low stress
BGD.3.1.4.1_1,Biman Bandar,Dakshinkhan (part),107.3020732241385,0.2767266159338595,0.8295454545454545,,DNCC,,,,,2.378437264705021,,1.0,0.05427962364630805,0.5170020814812498,0.8295454545454545,,0.4100489416133243,Moderate stress
BGD.3.1.4.3_1,Biman Bandar,Ward No-98 (rest. Area),5.266141739996264,0.0692077228364313,0.928358208955224,,DNCC,,,,,5.518348208088904,,1.0,0.0011836778110868348,0.12929922421905496,0.928358208955224,,0.27781775183991,Low stress
BGD.3.1.5.2_1,Cantonment,Ward No-98 (Rest. Area),203.4217511856937,0.1623314492075558,0.9642147117296224,,DNCC,,,,,7.648678728249574,,1.0,0.10429695715336584,0.3032801772498574,0.9642147117296224,,0.38892052283120204,Moderate stress
BGD.3.1.7.1_1,Dakshinkhan,Dakshinkhan (Part),235.6195920400544,0.3007861800378327,0.8656609195402302,,DNCC,,,,,8.032621274011463,,1.0,0.12105159239947913,0.5619520212595713,0.8656609195402302,,0.46151907428569916,Moderate stress
BGD.3.1.9.1_1,Demra,Demra (part),75.37205927517574,0.074685176417735,0.8945294741627521,,DSCC,,,,,12.94296363463073,,1.0,0.037664356195983795,0.1395326269338404,0.8945294741627521,,0.2875345304459257,Low stress
BGD.3.1.9.2_1,Demra,Matuail (part),415.9988607301258,0.2906475360990143,0.7886178861788619,,DSCC,,,,,1.9566676329206882,,1.0,0.21491468298784994,0.5430102219603699,0.7886178861788619,,0.4731739224259849,Moderate stress
BGD.3.1.9.3_1,Demra,Saralia,292.1834401498169,0.3104846048478349,0.9899274778404512,,DSCC,,,,,7.51225863263405,,1.0,0.15048544939263434,0.5800713691110225,0.9899274778404512,,0.5107010284060245,Moderate stress
BGD.3.1.13.1_1,Gendaria,Ward No-76 (Part),732.8796830047482,0.3576103368712505,1.0,,DSCC,,,,,0.4823002348103601,,1.0,0.3798084290534559,0.6681153090306171,1.0,,0.6357637297820984,Moderate stress
BGD.3.1.13.2_1,Gendaria,Ward No-80 (Part),699.7464627352628,0.2854481060606061,1.0,,DSCC,,,,,0.06009295671967834,,1.0,0.36256705492978786,0.5332962443463928,1.0,,0.5816805074931526,Moderate stress
BGD.3.1.13.3_1,Gendaria,Ward No-81,524.0318367739758,0.4250124623493976,0.6666666666666666,,DSCC,,,,,0.5949621583743864,,1.0,0.27113128199379405,0.794041176518518,0.6666666666666666,,0.5530335912456655,Moderate stress
BGD.3.1.13.4_1,Gendaria,Ward No-82,390.9526977539062,0.379955930359086,1.0,,DSCC,,,,,0.41230963047333474,,1.0,0.20188153188683652,0.709863076249026,1.0,,0.5792046894418936,Moderate stress
BGD.3.1.16.1_1,Jatrabari,Dhania(part),359.84953649217965,0.413410391742904,0.6670908111974161,,DSCC,,,,,0.95309421405018,,1.0,0.18569652978379364,0.7723652902550757,0.6670908111974161,,0.511379166302148,Moderate stress
BGD.3.1.16.2_1,Jatrabari,Matuail (part),640.4534848857219,0.2483847526506369,0.8776190476190476,,DSCC,,,,,8.588421321113309,,1.0,0.3317130538488307,0.4640516189424918,0.8776190476190476,,0.5145080500741663,Moderate stress
BGD.3.1.16.3_1,Jatrabari,Ward No-76 (Part),636.9471709236266,0.4504119047619048,0.6670908111974161,,DSCC,,,,,0.05750329248503704,,1.0,0.32988849015342675,0.841494380654357,0.6670908111974161,,0.5932511320897498,Moderate stress
BGD.3.1.16.4_1,Jatrabari,Ward No-84,429.5150602520012,0.4479118212845174,0.5,,DSCC,,,,,0.7237194983613644,,1.0,0.22194804258258324,0.8368235312048949,0.5,,0.5066674529547466,Moderate stress
BGD.3.1.16.5_1,Jatrabari,Ward No-85,378.8258042689214,0.3216234551367897,0.4335664335664336,,DSCC,,,,,1.168574216284546,,1.0,0.19557111877781994,0.600881831325738,0.4335664335664336,,0.39692869686674465,Moderate stress
BGD.3.1.16.6_1,Jatrabari,Ward No-86,402.56619393472647,0.3436225824640541,0.9836065573770492,,DSCC,,,,,0.7933434439944229,,1.0,0.20792479091535057,0.6419823036477973,0.9836065573770492,,0.5537653619871316,Moderate stress
BGD.3.1.17.1_1,Kadamtali,Dhania(part),436.078312160129,0.4506446811573341,0.0,,DSCC,,,,,1.5585241026404302,,1.0,0.2253633303419842,0.8419292715323108,0.0,,0.3848205771731025,Moderate stress
BGD.3.1.17.2_1,Kadamtali,Matuail (part),504.3391926232708,0.3050977649265395,0.627450980392157,,DSCC,,,,,1.432854670571904,,1.0,0.2608839156791089,0.5700072578490193,0.627450980392157,,0.46071885161683956,Moderate stress
BGD.3.1.17.3_1,Kadamtali,Shyampur,393.9706030936688,0.2680559845559845,0.9900095147478593,,DSCC,,,,,4.8064608982003705,,1.0,0.2034519447416529,0.5008029368670237,0.9900095147478593,,0.5041641844870842,Moderate stress
BGD.3.1.17.4_1,Kadamtali,Ward No-88,376.28974076414016,0.4417361396303902,0.0,,DSCC,,,,,0.43932670027137805,,1.0,0.19425143963611022,0.8252856447642483,0.0,,0.36655055152193095,Moderate stress
BGD.3.1.17.5_1,Kadamtali,Ward No-89,363.1059080279642,0.4937212162623846,0.6670908111974161,,DSCC,,,,,0.6553294430454227,,1.0,0.18739103214358482,0.9224081883764865,0.6670908111974161,,0.5645719815885581,Moderate stress
BGD.3.1.20.1_1,Kamrangir Char,Sultanganj,205.9518892800089,0.3804904524699046,0.9956363636363637,,DSCC,,,,,1.6134834993156575,,1.0,0.1056135529177929,0.7108617118264474,0.9956363636363637,,0.5399561112154647,Moderate stress
BGD.3.1.22.1_1,Khilgaon,Dakshingaon (Part),429.4735726424448,0.2382438929133858,0.7082228116710878,,DSCC,,,,,3.551123367288704,,1.0,0.22192645387517598,0.445105679917164,0.7082228116710878,,0.4216132724388497,Moderate stress
BGD.3.1.22.2_1,Khilgaon,Nasirabad,79.72953643629064,0.0381647079472058,0.9765484894468202,,DSCC,,,,,6.366965903867882,,1.0,0.039931835582504877,0.07130226119104265,0.9765484894468202,,0.2850656480115719,Low stress
BGD.3.1.23.1_1,Khilkhet,Dakshinkhan (part),85.81277495647257,0.0842092569337304,0.9310260186548848,,DNCC,,,,,6.225606639061111,,1.0,0.043097341088969614,0.157326251281639,0.9310260186548848,,0.3050596290478827,Low stress
BGD.3.1.23.2_1,Khilkhet,Dumni,61.14477620705127,0.0712290515212274,0.9854758291784088,,DNCC,,,,,5.128419062602091,,1.0,0.030260973483836964,0.13307562691118746,0.9854758291784088,,0.3050498161070526,Low stress
BGD.3.1.25.6_1,Lalbagh,Ward No-91,260.5333717998937,0.4235497063142438,0.9519230769230772,,DSCC,,,,,1.219834866297947,,1.0,0.13401585588429515,0.7913083424818581,0.9519230769230772,,0.5685450314531377,Moderate stress
BGD.3.1.25.7_1,Lalbagh,Ward No-92,282.2351601705967,0.4104448395217119,0.8292682926829269,,DSCC,,,,,0.7126250510721005,,1.0,0.14530871089231123,0.7668248160729172,0.8292682926829269,,0.5338292431531773,Moderate stress
BGD.3.1.33.3_1,Ramna,Ward No-55,567.5454849171526,0.3597740352976368,0.9965277777777778,DSCC,DNCC,37313.0,144013.0,3.85,99.96,0.7475788855468507,,1.0,0.29377426933460216,0.6721576978928681,0.9965277777777778,0.6099999999999999,0.5921659742958832,Moderate stress
BGD.3.1.35.1_1,Sabujbagh,Dakshingaon (Part),272.9989236397203,0.1857530731707317,0.7608695652173916,,DSCC,,,,,2.0669108803288414,,1.0,0.1405024950090278,0.347038267882987,0.7608695652173916,,0.3678817830670045,Moderate stress
BGD.3.1.35.2_1,Sabujbagh,Manda,668.882899203181,0.2619472186076773,0.4,,DSCC,,,,,1.3745294998077522,,1.0,0.34650673114241687,0.4893900675270124,0.4,,0.40988921609142104,Moderate stress
BGD.3.1.40.1_1,Shyampur,Ward No-83,327.3215074120742,0.3849424688932547,0.9956521739130436,,DSCC,,,,,0.6848042448402989,,1.0,0.16877007608221503,0.7191793134777856,0.9956521739130436,,0.5681338336283719,Moderate stress
BGD.3.1.40.2_1,Shyampur,Ward No-87,451.54922675372535,0.4160705341953045,0.8571428571428571,,DSCC,,,,,0.6561332266450718,,1.0,0.2334138555965176,0.7773351742696166,0.8571428571428571,,0.5797185675186871,Moderate stress
BGD.3.1.40.3_1,Shyampur,Ward No-90,386.1395524046622,0.3801336689299929,0.8709677419354839,,DSCC,,,,,0.956897068519706,,1.0,0.19937693864165973,0.7101951412034876,0.8709677419354839,,0.5460610103617555,Moderate stress
BGD.3.1.41.3_1,Sutrapur,Ward No-77,822.7378418173565,0.4243346756152125,0.6670908111974161,,DSCC,,,,,0.40087572171180325,,1.0,0.4265674860226026,0.7927748828835833,0.6670908111974161,,0.6148709062176492,Moderate stress
BGD.3.1.41.4_1,Sutrapur,Ward No-78,777.269762424352,0.452613085621971,0.6670908111974161,,DSCC,,,,,0.27832884906452043,,1.0,0.40290748071302496,0.8456067971002074,0.6670908111974161,,0.6238980740696365,Moderate stress
BGD.3.1.41.5_1,Sutrapur,Ward No-79,496.97204958502215,0.4045412324649298,0.9909090909090909,,DSCC,,,,,0.4463626466079963,,1.0,0.25705031096722397,0.7557952404525755,0.9909090909090909,,0.6150757312725638,Moderate stress
BGD.3.1.41.6_1,Sutrapur,Ward No-80 (Part),665.1965606802064,0.5203809963099632,1.0,,DSCC,,,,,0.120856232261064,,1.0,0.34458848893401833,0.9722160528275328,1.0,,0.7281110140632437,High stress
BGD.3.1.44.1_1,Turag,Harirampur (Part),105.68572916613644,0.1277232686734348,0.9482479181802936,,DNCC,,,,,25.134399854630608,,1.0,0.053438534479908886,0.23862249583371234,0.9482479181802936,,0.34195526687883626,Moderate stress
BGD.3.1.45.1_1,Uttar Khan,Uttar Khan,96.05581762618614,0.1379888296289765,0.9652141152831848,,DNCC,,,,,20.271384083069393,,1.0,0.04842746382973663,0.2578014113264534,0.9652141152831848,,0.35090500831694954,Moderate stress
BGD.3.1.10.1_1,Dhamrai,Amta,10.172251737838533,0.0249217205180054,0.2635658914728687,,,,,,,10.381278132724457,,,0.003736646622348726,0.046560687118662666,0.2635658914728687,,0.0836823720086886,Low stress
BGD.3.1.10.2_1,Dhamrai,Baisakanda,8.194361254926648,0.0257999025234248,0.0,,,,,,,18.321641997020755,,,0.00270742128553676,0.048201374709153505,0.0,,0.01795344966241843,Low stress
BGD.3.1.10.3_1,Dhamrai,Balia,9.513258048396674,0.0324569937829774,0.0183823529411765,,,,,,,15.200120540903908,,,0.0033937292526396504,0.06063866783393894,0.0183823529411765,,0.027176613678228614,Low stress
BGD.3.1.10.4_1,Dhamrai,Bhararia,13.270500004413568,0.0416631975867269,0.4181146025878013,,,,,,,15.694152036661505,,,0.005348867138723414,0.0778384103054643,0.4181146025878013,,0.1339116411093522,Low stress
BGD.3.1.10.5_1,Dhamrai,Chauhat,8.433125051131434,0.0207761550694116,0.3848964677222906,,,,,,,20.77976590113735,,,0.0028316656512842454,0.038815620896510736,0.3848964677222906,,0.1109422505048651,Low stress
BGD.3.1.10.6_1,Dhamrai,Dhamrai,27.98950259780245,0.0577185871221233,0.5499697153240465,,,,,,,5.571524117063609,,,0.013008123570057265,0.1078343316619274,0.5499697153240465,,0.1804376943407091,Low stress
BGD.3.1.10.7_1,Dhamrai,Dhamrai Paurashava,73.88292153115454,0.1759995259558594,0.7470039946737687,,,,,,,5.75289106477189,,,0.036889460766033985,0.3288159360884918,0.7470039946737687,,0.31659236060582785,Low stress
BGD.3.1.10.8_1,Dhamrai,Gangutia,13.064076940216683,0.0492934413098155,0.0572831423895254,,,,,,,13.943829689821149,,,0.00524145176380285,0.09209382218094833,0.0572831423895254,,0.0486502040662344,Low stress
BGD.3.1.10.9_1,Dhamrai,Jadabpur,9.063574016032714,0.0227349618215902,0.0320512820512821,,,,,,,19.532861035336758,,,0.003159729340274746,0.04247521527516606,0.0320512820512821,,0.024143037595238545,Low stress
