GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood
BGD.3.3.2.4_1,Gazipur,Kaliakair,Dhaljora,12.792758552897622,0.02573157299044374,0.49414250048012354
BGD.3.3.2.5_1,Gazipur,Kaliakair,Fulbaria,8.430314204778837,0.02188636106021668,0.9011660188783984
BGD.3.3.2.6_1,Gazipur,Kaliakair,Kaliakair Paurashava,57.563040300109215,0.12255532874828062,0.8050770625566638
BGD.3.3.2.7_1,Gazipur,Kaliakair,Madhyapara,17.40698303729501,0.028504386638019203,0.9798272837673695
BGD.3.3.2.8_1,Gazipur,Kaliakair,Mouchak,47.27998900059426,0.11534446312658128,0.9211101996171728
BGD.3.3.2.9_1,Gazipur,Kaliakair,Sreefaltali,26.388142315398465,0.04921331669380736,0.6688665710186521
BGD.3.3.2.10_1,Gazipur,Kaliakair,Sutrapur,32.65699461566998,0.06263720755051397,0.6263657957244662
BGD.3.3.4.1_1,Gazipur,Kaliganj,Bahadursadi,25.739217930360372,0.03511835058111765,0.7329523809523814
BGD.3.3.4.2_1,Gazipur,Kaliganj,Baktarpur,13.914302403857716,0.017962666092077865,0.8896051067025417
BGD.3.3.4.3_1,Gazipur,Kaliganj,Jamalpur,24.454880457239998,0.03678802777466679,0.6671368124118481
BGD.3.3.4.4_1,Gazipur,Kaliganj,Jangalia,11.154585261912668,0.01645121544526626,0.9072262972018448
BGD.3.3.4.5_1,Gazipur,Kaliganj,Moktarpur,15.514737846024216,0.02181824494731387,0.858947852056054
BGD.3.3.4.6_1,Gazipur,Kaliganj,Nagari,12.067275554291912,0.02919299289493576,0.8702185792349731
BGD.3.3.4.7_1,Gazipur,Kaliganj,Tumulia,12.474714486214319,0.028961931444876195,0.6056964842011575
BGD.3.3.3.1_1,Gazipur,Kaliganj Paurashava,Kaliganj,44.410402195944286,0.06248952320007188,0.9520715861730817
BGD.3.3.5.1_1,Gazipur,Kapasia,Barishaba,9.653117627413511,0.021223391405737053,0.8390770152831888
BGD.3.3.5.2_1,Gazipur,Kapasia,Chandpur,9.528979434089463,0.01719700996885513,0.6076409945421476
BGD.3.3.5.3_1,Gazipur,Kapasia,Durgapur,12.907658355349703,0.023351836147179658,0.9301738226117964
BGD.3.3.5.4_1,Gazipur,Kapasia,Ghagotia,12.32458001963967,0.022419960535109952,0.878472222222223
BGD.3.3.5.5_1,Gazipur,Kapasia,Kapasia,16.545315955384996,0.029396565065796892,0.8988995873452548
BGD.3.3.5.6_1,Gazipur,Kapasia,Karihata,11.142557461563452,0.015091017001545583,0.8477250083028897
BGD.3.3.5.7_1,Gazipur,Kapasia,Rayed,9.711480144902694,0.016866015547755592,0.9158174568010636
BGD.3.3.5.8_1,Gazipur,Kapasia,Sanmania,13.255824245218427,0.020214831056932538,0.9083466453674124
BGD.3.3.5.9_1,Gazipur,Kapasia,Singasree,11.847063786026247,0.019463462330530288,0.936787787572565
BGD.3.3.5.10_1,Gazipur,Kapasia,Targaon,14.648065174726003,0.01839759025843958,0.9149018097805162
BGD.3.3.5.11_1,Gazipur,Kapasia,Toke,10.076108966786952,0.019584386289485858,0.8990077958894405
BGD.3.3.6.1_1,Gazipur,Sreepur,Barmi,11.030694344468213,0.026698544905880986,0.8803783948733602
BGD.3.3.6.2_1,Gazipur,Sreepur,Gazipur,13.98437450249817,0.05731768250392279,0.46178343949044615
BGD.3.3.6.3_1,Gazipur,Sreepur,Gosinga,9.835017766878043,0.01632084728830075,0.9587061252580868
BGD.3.3.6.4_1,Gazipur,Sreepur,Kaoraid,8.003778258255135,0.016549769101082402,0.9298135868885274
BGD.3.3.6.5_1,Gazipur,Sreepur,Maona,11.139212140622842,0.035237584911154814,0.6192946058091291
BGD.3.3.6.6_1,Gazipur,Sreepur,Prahladpur,10.71367462184883,0.015070017596330382,0.8787017294479983
BGD.3.3.6.7_1,Gazipur,Sreepur,Rajabari,12.16248004127788,0.027300881554672137,0.32898172323759867
BGD.3.3.6.8_1,Gazipur,Sreepur,Sreepur Paurashava,30.12816117459178,0.11725142316950958,0.6449275362318847
BGD.3.3.6.9_1,Gazipur,Sreepur,Telihati,18.42570523911896,0.06523969261328362,0.7286432160804021
BGD.3.4.1.1_1,Gopalganj,Gopalganj Sadar,Baultali,6.510385963317426,0.016828902559449157,0.4245142002989545
BGD.3.4.1.2_1,Gopalganj,Gopalganj Sadar,Borasi,8.346479210328939,0.021271468442752926,0.04580152671755734
BGD.3.4.1.3_1,Gopalganj,Gopalganj Sadar,Chandra Dighalia,5.873907668213226,0.020354468731026122,0.006944444444444458
BGD.3.4.1.4_1,Gopalganj,Gopalganj Sadar,Durgapur,12.087131938115268,0.035772228599340615,0.33764553686934096
BGD.3.4.1.5_1,Gopalganj,Gopalganj Sadar,Gobra,10.676088185642076,0.01918902249696559,0.9551712558764273
BGD.3.4.1.6_1,Gopalganj,Gopalganj Sadar,Gopalganj Paurashava,24.787751779692126,0.08970503904822488,0.9275875639512003
BGD.3.4.1.7_1,Gopalganj,Gopalganj Sadar,Gopinathpur,5.384964422967915,0.01816592088461434,0.08080808080808095
BGD.3.4.1.8_1,Gopalganj,Gopalganj Sadar,Haridaspur,9.318956430018307,0.01811907545979851,0.8255431204739965
BGD.3.4.1.9_1,Gopalganj,Gopalganj Sadar,Jalalabad,5.61365366762042,0.01060043613280358,0.9389682445992195
BGD.3.4.1.10_1,Gopalganj,Gopalganj Sadar,Kajulia,4.185480087457752,0.008195209576744534,0.179279530857303
BGD.3.4.1.11_1,Gopalganj,Gopalganj Sadar,Karpara,5.3885805582983295,0.014529786366665362,0.30856553147574883
BGD.3.4.1.12_1,Gopalganj,Gopalganj Sadar,Kati,4.5587785775195915,0.011750577055299093,0.032258064516129115
BGD.3.4.1.13_1,Gopalganj,Gopalganj Sadar,Latifpur,13.297028704218329,0.018173065832043887,0.9658792650918636
BGD.3.4.1.14_1,Gopalganj,Gopalganj Sadar,Majhigati,6.824016687669314,0.021080915178571427,0.0028409090909090984
BGD.3.4.1.15_1,Gopalganj,Gopalganj Sadar,Nizra,4.954407595186749,0.014096293477433594,0.07003444316877167
BGD.3.4.1.16_1,Gopalganj,Gopalganj Sadar,Paikkandi,6.335471773944619,0.01675770908103006,0.8426966292134835
BGD.3.4.1.17_1,Gopalganj,Gopalganj Sadar,Raghunathpur,6.170570920165364,0.015657494031559957,0.3513831665685705
BGD.3.4.1.18_1,Gopalganj,Gopalganj Sadar,Sahapur,5.117122586557288,0.012322347657198352,0.027339642481598394
BGD.3.4.1.19_1,Gopalganj,Gopalganj Sadar,Satpar,6.694355537852069,0.011389542933340898,0.4451594851706782
BGD.3.4.1.20_1,Gopalganj,Gopalganj Sadar,Suktail,5.4393062383331054,0.011936782799618873,0.854514088556642
BGD.3.4.1.21_1,Gopalganj,Gopalganj Sadar,Ulpur,6.778637456010464,0.013727418194476681,0.6680688336520083
BGD.3.4.1.22_1,Gopalganj,Gopalganj Sadar,Urafi,6.653559167279341,0.012643362779391713,0.9360093077370565
BGD.3.4.2.1_1,Gopalganj,Kashiani,Bethuri,5.503326086384797,0.01663375643917714,0.007021063189568713
BGD.3.4.2.2_1,Gopalganj,Kashiani,Fukura,6.50287083774468,0.015180743158039555,0.9619901772368088
BGD.3.4.2.3_1,Gopalganj,Kashiani,Hatiara,4.9709225800725,0.014724589115332002,0.03709949409780784
BGD.3.4.2.4_1,Gopalganj,Kashiani,Kashiani,11.458210472039795,0.028665386909834664,0.8545204222120241
BGD.3.4.2.5_1,Gopalganj,Kashiani,Maheshpur,6.221086206844323,0.017728059213627943,0.07198443579766557
BGD.3.4.2.6_1,Gopalganj,Kashiani,Mamudpur,5.105976943384136,0.024032916071938342,0.0
BGD.3.4.2.7_1,Gopalganj,Kashiani,Nijamkandi,4.773594502681975,0.00916358296778579,0.022394487510766618
BGD.3.4.2.8_1,Gopalganj,Kashiani,Orakandi,4.9496641361151505,0.018399315405893558,0.0
BGD.3.4.2.9_1,Gopalganj,Kashiani,Parulia,4.683346206916447,0.019345900545396217,0.05050505050505064
BGD.3.4.2.10_1,Gopalganj,Kashiani,Puisur,5.329029866833105,0.014389871800213897,0.08366533864541839
BGD.3.4.2.11_1,Gopalganj,Kashiani,Rajpat,5.558070811657199,0.022807920302980407,0.06149116064565727
BGD.3.4.2.12_1,Gopalganj,Kashiani,Ratail,6.0621201617519915,0.013976045305204913,0.9769215913480105
BGD.3.4.2.13_1,Gopalganj,Kashiani,Sajail,5.338633263567025,0.019951779952823805,0.023136246786632456
BGD.3.4.2.14_1,Gopalganj,Kashiani,Singa,5.321169630578983,0.00967956073980664,0.039944903581267316
BGD.3.4.3.1_1,Gopalganj,Kotali Para,Amtali,5.370019426370543,0.017975799242374576,0.008443908323281084
BGD.3.4.3.2_1,Gopalganj,Kotali Para,Bandhabari,6.9572488632265985,0.01417397421326958,0.01272264631043259
BGD.3.4.3.3_1,Gopalganj,Kotali Para,Ghagar,7.763500293663955,0.031035535330052214,0.5401785714285721
BGD.3.4.3.4_1,Gopalganj,Kotali Para,Hiran,6.384851132810548,0.021907271336080045,0.04808635917566253
BGD.3.4.3.5_1,Gopalganj,Kotali Para,Kalabari,5.124749471449037,0.009559618779499757,0.3455767077267636
BGD.3.4.3.6_1,Gopalganj,Kotali Para,Kandi,3.1489861623677964,0.004944003885072201,0.40501996577296145
BGD.3.4.3.7_1,Gopalganj,Kotali Para,Kotalipara Paurashava,19.463941157614094,0.06775159788626071,0.50462962962963
BGD.3.4.3.8_1,Gopalganj,Kotali Para,Kushla,5.564338652783176,0.013735653971941446,0.819275403339938
BGD.3.4.3.9_1,Gopalganj,Kotali Para,Pinjuri,4.536199432624842,0.014057914055862368,0.2511984659635674
BGD.3.4.3.10_1,Gopalganj,Kotali Para,Radhaganj,5.920091362433421,0.014205957188237918,0.20641997325011194
BGD.3.4.3.11_1,Gopalganj,Kotali Para,Ramshil,5.1714685911819265,0.009574527274229779,0.11804472178887186
BGD.3.4.3.12_1,Gopalganj,Kotali Para,Sadullapur,4.980725100227048,0.009717351610227009,0.08436482084690498
BGD.3.4.3.13_1,Gopalganj,Kotali Para,Suagram,3.7394680396766495,0.006959320258948974,0.14648437500000036
BGD.3.4.4.1_1,Gopalganj,Muksudpur,Bahugram,5.647350622155925,0.02242143065207439,0.0020876826722338233
BGD.3.4.4.2_1,Gopalganj,Muksudpur,Banshbaria,6.40002043803652,0.016476806373397993,0.10211640211640229
BGD.3.4.4.3_1,Gopalganj,Muksudpur,Batikamari,7.318509020645022,0.015931247655287008,0.08692365835223
BGD.3.4.4.4_1,Gopalganj,Muksudpur,Bhabrasur,6.199567311509037,0.019922554599029363,0.04595879556259913
BGD.3.4.4.5_1,Gopalganj,Muksudpur,Dignagar,7.2243498874393834,0.010019226663912134,0.14434060228452789
BGD.3.4.4.6_1,Gopalganj,Muksudpur,Gobindapur,6.749182486742146,0.019055065590730395,0.5255591054313105
BGD.3.4.4.7_1,Gopalganj,Muksudpur,Gohala,9.779422278434541,0.013029523086314974,0.5625350532809877
BGD.3.4.4.8_1,Gopalganj,Muksudpur,Jalirpar,9.962867549627596,0.018695003183157387,0.3255753814326357
BGD.3.4.4.9_1,Gopalganj,Muksudpur,Kasalia,6.343794927815003,0.008777910804387336,0.3029355149181912
BGD.3.4.4.10_1,Gopalganj,Muksudpur,Khandarpar,5.704535284877057,0.018870355608043832,0.039106145251396704
BGD.3.4.4.11_1,Gopalganj,Muksudpur,Maharajpur,7.506041296544989,0.018468344334722067,0.3890577507598792
BGD.3.4.4.12_1,Gopalganj,Muksudpur,Mochna,6.38524475144139,0.01596179108654586,0.02714932126696836
BGD.3.4.4.13_1,Gopalganj,Muksudpur,Muksudpur Paurashava,8.793633848488076,0.02857993382000052,0.7663734115347021
BGD.3.4.4.14_1,Gopalganj,Muksudpur,Nanikshir,8.252273076502233,0.015246554482600996,0.16628959276018138
BGD.3.4.4.15_1,Gopalganj,Muksudpur,Pasargati,6.544570425471611,0.014008459180357976,0.1879432624113478
BGD.3.4.4.16_1,Gopalganj,Muksudpur,Raghdi,9.688153601871354,0.020370435796494554,0.4322881921280861
BGD.3.4.4.17_1,Gopalganj,Muksudpur,Ujani,5.791250526520179,0.014020563584260314,0.24909420289855125
BGD.3.4.5.1_1,Gopalganj,Tungi Para,Barni,5.475109278199255,0.01279281591737546,0.7278603749191993
BGD.3.4.5.2_1,Gopalganj,Tungi Para,Dumuria,3.8950260318506733,0.01043001157296496,0.5234251623091783
BGD.3.4.5.3_1,Gopalganj,Tungi Para,Gopalpur,3.803581448066911,0.007732824920211815,0.05594405594405609
BGD.3.4.5.4_1,Gopalganj,Tungi Para,Kushli,6.707807400813177,0.01381660426230349,0.967238689547582
BGD.3.4.5.5_1,Gopalganj,Tungi Para,Patgati,7.22943941153366,0.02426657833958842,0.7159021406727833
BGD.3.4.5.6_1,Gopalganj,Tungi Para,Tungipara Paurashava,6.290853110186909,0.013403945858234066,0.38477801268498973
BGD.3.6.1.1_1,Kishoreganj,Austagram,Adampur,5.036157451104047,0.0037686363198922153,0.9995695530525863
BGD.3.6.1.2_1,Kishoreganj,Austagram,Austagram,8.037165267796023,0.023707762120062044,0.9839685554034351
BGD.3.6.1.3_1,Kishoreganj,Austagram,Bangal Para,7.672892427638482,0.0018513276634903666,0.9999029031944849
BGD.3.6.1.4_1,Kishoreganj,Austagram,Deoghar,5.760130299929119,0.0033962524082235875,0.9999179285157371
BGD.3.6.1.5_1,Kishoreganj,Austagram,Kalma,6.198924492073481,0.0013632591751797203,1.0
BGD.3.6.1.6_1,Kishoreganj,Austagram,Kastail,4.454647740898393,0.002513799242227643,0.9997799683154375
BGD.3.6.1.7_1,Kishoreganj,Austagram,Khayerpur Abdullahpur,5.170509570031179,0.0033277148418679073,0.9995379026467512
BGD.3.6.1.8_1,Kishoreganj,Austagram,Purba Austagram,4.608818334377386,0.006926191765174817,0.9868065814273352
BGD.3.6.2.1_1,Kishoreganj,Bajitpur,Bajitpur Paurashava,21.793028289974963,0.0647726666021859,0.7763589930682239
BGD.3.6.2.2_1,Kishoreganj,Bajitpur,Baliardi,15.998775316679868,0.016063256544796435,0.9820363636363635
BGD.3.6.2.3_1,Kishoreganj,Bajitpur,Dighirpar,14.914855426898486,0.020840667501280368,0.9959713886376719
BGD.3.6.2.4_1,Kishoreganj,Bajitpur,Dilalpur,12.636941575887848,0.021552631052420956,0.9518757426582923
BGD.3.6.2.5_1,Kishoreganj,Bajitpur,Gazir Char,14.494950501882611,0.0224312376105802,0.4033195020746893
